Area(in^2),Density(pcf),Thickness(in),Weight(lbf),Fragility(G)
105.3333333,1.5,1.25,215.5555556,20.4692853
105.3333333,1.5,1.25,230,19.37857519
105.3333333,1.5,1.5,100,47.98893761
105.3333333,1.5,1.5,114.4444444,39.00396694
105.3333333,1.5,1.5,128.8888889,34.42928605
105.3333333,1.5,1.5,143.3333333,31.23045584
105.3333333,1.5,1.5,157.7777778,29.20297784
105.3333333,1.5,1.5,172.2222222,27.17549984
105.3333333,1.5,1.5,186.6666667,25.14802184
105.3333333,1.5,1.5,201.1111111,21.32882074
105.3333333,1.5,1.5,215.5555556,19.84745028
105.3333333,1.5,1.5,230,18.60041729
105.3333333,1.5,1.75,100,45.68695761
105.3333333,1.5,1.75,114.4444444,38.51326392
105.3333333,1.5,1.75,128.8888889,34.19498492
105.3333333,1.5,1.75,143.3333333,30.88390272
105.3333333,1.5,1.75,157.7777778,28.24216465
105.3333333,1.5,1.75,172.2222222,25.93952633
105.3333333,1.5,1.75,186.6666667,24.14609442
105.3333333,1.5,1.75,201.1111111,20.86811282
105.3333333,1.5,1.75,215.5555556,19.34555293
105.3333333,1.5,1.75,230,18.19852171
105.3333333,1.5,2,100,43.96047262
105.3333333,1.5,2,114.4444444,38.14523666
105.3333333,1.5,2,128.8888889,34.01925906
105.3333333,1.5,2,143.3333333,30.62398788
105.3333333,1.5,2,157.7777778,27.52155476
105.3333333,1.5,2,172.2222222,25.01254621
105.3333333,1.5,2,186.6666667,23.39464886
105.3333333,1.5,2,201.1111111,20.52258187
105.3333333,1.5,2,215.5555556,18.96912991
105.3333333,1.5,2,230,17.89710002
105.3333333,1.5,2.25,100,44.3948551
105.3333333,1.5,2.25,114.4444444,37.85899323
105.3333333,1.5,2.25,128.8888889,33.8825834
105.3333333,1.5,2.25,143.3333333,30.4218319
105.3333333,1.5,2.25,157.7777778,26.9610804
105.3333333,1.5,2.25,172.2222222,24.29156166
105.3333333,1.5,2.25,186.6666667,22.8101912
105.3333333,1.5,2.25,201.1111111,20.25383558
105.3333333,1.5,2.25,215.5555556,18.67635645
105.3333333,1.5,2.25,230,17.66266093
105.3333333,1.5,2.5,100,44.74236108
105.3333333,1.5,2.5,114.4444444,37.6534133
105.3333333,1.5,2.5,128.8888889,33.65653687
105.3333333,1.5,2.5,143.3333333,30.0721871
105.3333333,1.5,2.5,157.7777778,26.68713059
105.3333333,1.5,2.5,172.2222222,24.1598497
105.3333333,1.5,2.5,186.6666667,22.58308745
105.3333333,1.5,2.5,201.1111111,20.03883855
105.3333333,1.5,2.5,215.5555556,18.44213769
105.3333333,1.5,2.5,230,17.47510966
105.3333333,1.5,2.75,100,45.02668416
105.3333333,1.5,2.75,114.4444444,37.48521154
105.3333333,1.5,2.75,128.8888889,33.4715897
105.3333333,1.5,2.75,143.3333333,29.78611408
105.3333333,1.5,2.75,157.7777778,26.46298983
105.3333333,1.5,2.75,172.2222222,24.05208538
105.3333333,1.5,2.75,186.6666667,22.39727529
105.3333333,1.5,2.75,201.1111111,19.86293188
105.3333333,1.5,2.75,215.5555556,18.25050415
105.3333333,1.5,2.75,230,17.32165862
105.3333333,1.5,3,100,45.26362006
105.3333333,1.5,3,114.4444444,37.3450434
105.3333333,1.5,3,128.8888889,33.31746707
105.3333333,1.5,3,143.3333333,29.5477199
105.3333333,1.5,3,157.7777778,26.27620586
105.3333333,1.5,3,172.2222222,23.96228177
105.3333333,1.5,3,186.6666667,22.24243182
105.3333333,1.5,3,201.1111111,19.716343
105.3333333,1.5,3,215.5555556,18.09080954
105.3333333,1.5,3,230,17.19378275
105.3333333,2,0.75,100,57.59855335
105.3333333,2,0.75,114.4444444,48.89592124
105.3333333,2,0.75,128.8888889,44.10505247
105.3333333,2,0.75,143.3333333,41.29211295
105.3333333,2,0.75,157.7777778,38.47917343
105.3333333,2,0.75,172.2222222,36.3155674
105.3333333,2,0.75,186.6666667,34.87208528
105.3333333,2,0.75,201.1111111,29.82913364
105.3333333,2,0.75,215.5555556,28.54753736
105.3333333,2,0.75,230,27.26594109
105.3333333,2,1,100,54.60970464
105.3333333,2,1,114.4444444,45.73154288
105.3333333,2,1,128.8888889,41.95467274
105.3333333,2,1,143.3333333,38.3126041
105.3333333,2,1,157.7777778,35.65870207
105.3333333,2,1,172.2222222,33.44599654
105.3333333,2,1,186.6666667,31.72258681
105.3333333,2,1,201.1111111,26.82915529
105.3333333,2,1,215.5555556,25.75361959
105.3333333,2,1,230,24.67808389
105.3333333,2,1.25,100,52.14871074
105.3333333,2,1.25,114.4444444,43.94663137
105.3333333,2,1.25,128.8888889,40.41115682
105.3333333,2,1.25,143.3333333,37.33714135
105.3333333,2,1.25,157.7777778,34.26312588
105.3333333,2,1.25,172.2222222,31.71854621
105.3333333,2,1.25,186.6666667,29.82831435
105.3333333,2,1.25,201.1111111,26.0254293
105.3333333,2,1.25,215.5555556,24.91976895
105.3333333,2,1.25,230,23.81410861
105.3333333,2,1.5,100,51.29207689
105.3333333,2,1.5,114.4444444,43.59419211
105.3333333,2,1.5,128.8888889,39.62137834
105.3333333,2,1.5,143.3333333,36.65021097
105.3333333,2,1.5,157.7777778,33.6790436
105.3333333,2,1.5,172.2222222,30.70787623
105.3333333,2,1.5,186.6666667,27.90469099
105.3333333,2,1.5,201.1111111,25.48961197
105.3333333,2,1.5,215.5555556,24.36386853
105.3333333,2,1.5,230,23.23812509
105.3333333,2,1.75,100,50.07779787
105.3333333,2,1.75,114.4444444,43.78049326
105.3333333,2,1.75,128.8888889,38.89557784
105.3333333,2,1.75,143.3333333,35.89525149
105.3333333,2,1.75,157.7777778,33.11078385
105.3333333,2,1.75,172.2222222,30.32631621
105.3333333,2,1.75,186.6666667,27.63783836
105.3333333,2,1.75,201.1111111,24.58352188
105.3333333,2,1.75,215.5555556,23.40680756
105.3333333,2,1.75,230,22.22568775
105.3333333,2,2,100,49.16708861
105.3333333,2,2,114.4444444,43.92021912
105.3333333,2,2,128.8888889,38.35122747
105.3333333,2,2,143.3333333,35.32903189
105.3333333,2,2,157.7777778,32.68458904
105.3333333,2,2,172.2222222,30.04014619
105.3333333,2,2,186.6666667,27.43769888
105.3333333,2,2,201.1111111,23.90395431
105.3333333,2,2,215.5555556,22.68901184
105.3333333,2,2,230,21.46635975
105.3333333,2,2.25,100,49.48804098
105.3333333,2,2.25,114.4444444,44.02889479
105.3333333,2,2.25,128.8888889,37.92784384
105.3333333,2,2.25,143.3333333,34.88863886
105.3333333,2,2.25,157.7777778,32.35310419
105.3333333,2,2.25,172.2222222,29.81756951
105.3333333,2,2.25,186.6666667,27.28203484
105.3333333,2,2.25,201.1111111,23.37540176
105.3333333,2,2.25,215.5555556,22.13072627
105.3333333,2,2.25,230,20.87577131
105.3333333,2,2.5,100,49.74480288
105.3333333,2,2.5,114.4444444,43.17728301
105.3333333,2,2.5,128.8888889,37.37453429
105.3333333,2,2.5,143.3333333,34.19137686
105.3333333,2,2.5,157.7777778,31.57849231
105.3333333,2,2.5,172.2222222,29.06665863
105.3333333,2,2.5,186.6666667,26.61849684
105.3333333,2,2.5,201.1111111,22.95255972
105.3333333,2,2.5,215.5555556,21.68409782
105.3333333,2,2.5,230,20.40330055
105.3333333,2,2.75,100,49.9548808
105.3333333,2,2.75,114.4444444,42.48050974
105.3333333,2,2.75,128.8888889,36.92182648
105.3333333,2,2.75,143.3333333,33.62088976
105.3333333,2,2.75,157.7777778,30.94471896
105.3333333,2,2.75,172.2222222,28.45227699
105.3333333,2,2.75,186.6666667,26.07560212
105.3333333,2,2.75,201.1111111,22.60659805
105.3333333,2,2.75,215.5555556,21.31867454
105.3333333,2,2.75,230,20.01673357
105.3333333,2,3,100,50.12994573
105.3333333,2,3,114.4444444,41.89986535
105.3333333,2,3,128.8888889,36.54456996
105.3333333,2,3,143.3333333,33.14548386
105.3333333,2,3,157.7777778,30.4165745
105.3333333,2,3,172.2222222,27.9402923
105.3333333,2,3,186.6666667,25.62318985
105.3333333,2,3,201.1111111,22.31829666
105.3333333,2,3,215.5555556,21.01415514
105.3333333,2,3,230,19.69459442
133,1.25,0.75,100,51.33301449
133,1.25,0.75,114.4444444,47.24527407
133,1.25,0.75,128.8888889,41.41028359
133,1.25,0.75,143.3333333,38.2465141
133,1.25,0.75,157.7777778,35.09070248
133,1.25,0.75,172.2222222,34.02437279
133,1.25,0.75,186.6666667,32.95804309
133,1.25,0.75,201.1111111,26.05256027
133,1.25,0.75,215.5555556,25.20500044
133,1.25,0.75,230,24.35744062
133,1.25,1,100,55.64421371
133,1.25,1,114.4444444,40.16934045
133,1.25,1,128.8888889,36.7888562
133,1.25,1,143.3333333,34.23534323
133,1.25,1,157.7777778,31.68183027
133,1.25,1,172.2222222,29.67364603
133,1.25,1,186.6666667,28.16172785
133,1.25,1,201.1111111,28.19013736
133,1.25,1,215.5555556,26.42270583
133,1.25,1,230,24.6552743
133,1.25,1.25,100,44.08652851
133,1.25,1.25,114.4444444,43.25236352
133,1.25,1.25,128.8888889,39.22581911
133,1.25,1.25,143.3333333,36.19164025
133,1.25,1.25,157.7777778,33.15746138
133,1.25,1.25,172.2222222,30.22743964
133,1.25,1.25,186.6666667,28.2821545
133,1.25,1.25,201.1111111,25.93613504
133,1.25,1.25,215.5555556,24.31905017
133,1.25,1.25,230,22.7019653
133,1.25,1.5,100,43.45893301
133,1.25,1.5,114.4444444,49.42327096
133,1.25,1.5,128.8888889,44.93360512
133,1.25,1.5,143.3333333,40.44393928
133,1.25,1.5,157.7777778,35.95427345
133,1.25,1.5,172.2222222,31.72500042
133,1.25,1.5,186.6666667,29.95756889
133,1.25,1.5,201.1111111,24.43346683
133,1.25,1.5,215.5555556,22.91661306
133,1.25,1.5,230,21.3997593
133,1.25,1.75,100,49.43264946
133,1.25,1.75,114.4444444,44.14319616
133,1.25,1.75,128.8888889,39.63052993
133,1.25,1.75,143.3333333,36.18262897
133,1.25,1.75,157.7777778,32.96702545
133,1.25,1.75,172.2222222,29.90021782
133,1.25,1.75,186.6666667,28.24017676
133,1.25,1.75,201.1111111,23.86619011
133,1.25,1.75,215.5555556,22.28584888
133,1.25,1.75,230,20.70550765
133,1.25,2,100,53.91293679
133,1.25,2,114.4444444,40.18314007
133,1.25,2,128.8888889,35.65322354
133,1.25,2,143.3333333,32.98664623
133,1.25,2,157.7777778,30.72658945
133,1.25,2,172.2222222,28.53163087
133,1.25,2,186.6666667,26.95213266
133,1.25,2,201.1111111,23.44073258
133,1.25,2,215.5555556,21.81277574
133,1.25,2,230,20.18481891
133,1.25,2.25,100,49.82410115
133,1.25,2.25,114.4444444,37.10309644
133,1.25,2.25,128.8888889,32.55976301
133,1.25,2.25,143.3333333,30.50088188
133,1.25,2.25,157.7777778,28.98402811
133,1.25,2.25,172.2222222,27.46717435
133,1.25,2.25,186.6666667,25.95032059
133,1.25,2.25,201.1111111,23.10982117
133,1.25,2.25,215.5555556,21.44482997
133,1.25,2.25,230,19.77983878
133,1.25,2.5,100,46.55303264
133,1.25,2.5,114.4444444,36.82807422
133,1.25,2.5,128.8888889,32.27646998
133,1.25,2.5,143.3333333,30.2815531
133,1.25,2.5,157.7777778,28.7202581
133,1.25,2.5,172.2222222,27.15896311
133,1.25,2.5,186.6666667,25.59766812
133,1.25,2.5,201.1111111,22.84509203
133,1.25,2.5,215.5555556,21.15047335
133,1.25,2.5,230,19.45585467
133,1.25,2.75,100,43.87670386
133,1.25,2.75,114.4444444,36.60305604
133,1.25,2.75,128.8888889,32.04468478
133,1.25,2.75,143.3333333,30.10210228
133,1.25,2.75,157.7777778,28.50444628
133,1.25,2.75,172.2222222,26.90679028
133,1.25,2.75,186.6666667,25.30913428
133,1.25,2.75,201.1111111,22.62849547
133,1.25,2.75,215.5555556,20.90963612
133,1.25,2.75,230,19.19077677
133,1.25,3,100,41.64642987
133,1.25,3,114.4444444,36.41554089
133,1.25,3,128.8888889,31.85153045
133,1.25,3,143.3333333,29.95255993
133,1.25,3,157.7777778,28.32460309
133,1.25,3,172.2222222,26.69664625
133,1.25,3,186.6666667,25.06868942
133,1.25,3,201.1111111,22.44799833
133,1.25,3,215.5555556,20.70893842
133,1.25,3,230,18.96987851
133,1.5,0.75,100,60.4201918
133,1.5,0.75,114.4444444,52.54432573
133,1.5,0.75,128.8888889,47.3677579
133,1.5,0.75,143.3333333,43.71695129
133,1.5,0.75,157.7777778,40.72988111
133,1.5,0.75,172.2222222,38.90210021
133,1.5,0.75,186.6666667,37.07431931
133,1.5,0.75,201.1111111,30.54244272
133,1.5,0.75,215.5555556,28.3326358
133,1.5,0.75,230,27.0869033
133,1.5,1,100,61.66386721
133,1.5,1,114.4444444,52.81602605
133,1.5,1,128.8888889,47.6316544
133,1.5,1,143.3333333,42.44728275
133,1.5,1,157.7777778,37.80232406
133,1.5,1,172.2222222,35.54545076
133,1.5,1,186.6666667,33.61829355
133,1.5,1,201.1111111,28.99268612
133,1.5,1,215.5555556,27.38696419
133,1.5,1,230,25.78124227
133,1.5,1.25,100,58.05799636
133,1.5,1.25,114.4444444,51.64394526
133,1.5,1.25,128.8888889,45.36751614
133,1.5,1.25,143.3333333,40.64658957
133,1.5,1.25,157.7777778,36.57295856
133,1.5,1.25,172.2222222,33.85888593
133,1.5,1.25,186.6666667,31.89071301
133,1.5,1.25,201.1111111,27.55835146
133,1.5,1.25,215.5555556,25.62242613
133,1.5,1.25,230,24.27620794
133,1.5,1.5,100,57.90439992
133,1.5,1.5,114.4444444,50.43252416
133,1.5,1.5,128.8888889,42.92071223
133,1.5,1.5,143.3333333,39.29765669
133,1.5,1.5,157.7777778,35.67460115
133,1.5,1.5,172.2222222,32.20412997
133,1.5,1.5,186.6666667,30.59840804
133,1.5,1.5,201.1111111,26.60212835
133,1.5,1.5,215.5555556,24.44606743
133,1.5,1.5,230,23.27285173
133,1.5,1.75,100,58.15369735
133,1.5,1.75,114.4444444,51.81522355
133,1.5,1.75,128.8888889,43.12646156
133,1.5,1.75,143.3333333,38.83534071
133,1.5,1.75,157.7777778,35.31034312
133,1.5,1.75,172.2222222,32.15256853
133,1.5,1.75,186.6666667,30.06036494
133,1.5,1.75,201.1111111,26.25529503
133,1.5,1.75,215.5555556,24.27212076
133,1.5,1.75,230,22.99097879
133,1.5,2,100,58.34067042
133,1.5,2,114.4444444,52.8522481
133,1.5,2,128.8888889,43.28077356
133,1.5,2,143.3333333,38.48860372
133,1.5,2,157.7777778,35.03714959
133,1.5,2,172.2222222,32.11389745
133,1.5,2,186.6666667,29.65683262
133,1.5,2,201.1111111,25.99517005
133,1.5,2,215.5555556,24.14166076
133,1.5,2,230,22.77957408
133,1.5,2.25,100,60.19939744
133,1.5,2.25,114.4444444,53.65882274
133,1.5,2.25,128.8888889,43.400794
133,1.5,2.25,143.3333333,38.21891939
133,1.5,2.25,157.7777778,34.82466574
133,1.5,2.25,172.2222222,32.08381994
133,1.5,2.25,186.6666667,29.34297415
133,1.5,2.25,201.1111111,25.79285061
133,1.5,2.25,215.5555556,24.04019187
133,1.5,2.25,230,22.6151482
133,1.5,2.5,100,61.68637906
133,1.5,2.5,114.4444444,52.89499558
133,1.5,2.5,128.8888889,43.08719972
133,1.5,2.5,143.3333333,37.99372444
133,1.5,2.5,157.7777778,34.63226501
133,1.5,2.5,172.2222222,31.79353186
133,1.5,2.5,186.6666667,28.95479871
133,1.5,2.5,201.1111111,25.63099507
133,1.5,2.5,215.5555556,23.95901676
133,1.5,2.5,230,22.4836075
133,1.5,2.75,100,62.90300039
133,1.5,2.75,114.4444444,52.27004607
133,1.5,2.75,128.8888889,42.83062259
133,1.5,2.75,143.3333333,37.80947402
133,1.5,2.75,157.7777778,34.47484622
133,1.5,2.75,172.2222222,31.55602343
133,1.5,2.75,186.6666667,28.63720063
133,1.5,2.75,201.1111111,25.4985678
133,1.5,2.75,215.5555556,23.89260076
133,1.5,2.75,230,22.37598328
133,1.5,3,100,63.91685149
133,1.5,3,114.4444444,51.74925482
133,1.5,3,128.8888889,42.61680831
133,1.5,3,143.3333333,37.655932
133,1.5,3,157.7777778,34.34366391
133,1.5,3,172.2222222,31.35809973
133,1.5,3,186.6666667,28.37253556
133,1.5,3,201.1111111,25.38821174
133,1.5,3,215.5555556,23.83725409
133,1.5,3,230,22.28629644
133,2,0.75,100,70.81203008
133,2,0.75,114.4444444,59.41752529
133,2,0.75,128.8888889,53.78794208
133,2,0.75,143.3333333,49.26274018
133,2,0.75,157.7777778,44.87078808
133,2,0.75,172.2222222,42.64299638
133,2,0.75,186.6666667,40.41520468
133,2,0.75,201.1111111,34.32656294
133,2,0.75,215.5555556,32.52599567
133,2,0.75,230,31.51099712
133,2,1,100,66.86842105
133,2,1,114.4444444,56.20576132
133,2,1,128.8888889,50.85596708
133,2,1,143.3333333,46.09812892
133,2,1,157.7777778,42.96901604
133,2,1,172.2222222,40.01793795
133,2,1,186.6666667,37.48527432
133,2,1,201.1111111,33.37087162
133,2,1,215.5555556,31.01776664
133,2,1,230,28.66466165
133,2,1.25,100,65.27458647
133,2,1.25,114.4444444,55.10347721
133,2,1.25,128.8888889,49.40775643
133,2,1.25,143.3333333,44.34480974
133,2,1.25,157.7777778,41.24796227
133,2,1.25,172.2222222,38.81340365
133,2,1.25,186.6666667,36.37884503
133,2,1.25,201.1111111,32.60241849
133,2,1.25,215.5555556,30.45632092
133,2,1.25,230,28.31022335
133,2,1.5,100,64.35789474
133,2,1.5,114.4444444,53.90749095
133,2,1.5,128.8888889,48.11523253
133,2,1.5,143.3333333,43.90490933
133,2,1.5,157.7777778,40.43018658
133,2,1.5,172.2222222,38.07708159
133,2,1.5,186.6666667,35.72397661
133,2,1.5,201.1111111,32.0901164
133,2,1.5,215.5555556,30.08202378
133,2,1.5,230,28.07393115
133,2,1.75,100,63.32662268
133,2,1.75,114.4444444,53.98330738
133,2,1.75,128.8888889,48.60262684
133,2,1.75,143.3333333,44.12590929
133,2,1.75,157.7777778,40.06953485
133,2,1.75,172.2222222,37.23246161
133,2,1.75,186.6666667,35.02721907
133,2,1.75,201.1111111,30.98345751
133,2,1.75,215.5555556,29.00188256
133,2,1.75,230,27.06793613
133,2,2,100,62.55316864
133,2,2,114.4444444,54.0401697
133,2,2,128.8888889,48.96817258
133,2,2,143.3333333,44.29165926
133,2,2,157.7777778,39.79904606
133,2,2,172.2222222,36.59899663
133,2,2,186.6666667,34.50465092
133,2,2,201.1111111,30.15346335
133,2,2,215.5555556,28.19177665
133,2,2,230,26.31343987
133,2,2.25,100,62.27208196
133,2,2.25,114.4444444,54.08439595
133,2,2.25,128.8888889,49.25248593
133,2,2.25,143.3333333,44.42057591
133,2,2.25,157.7777778,39.58866589
133,2,2.25,172.2222222,36.10630164
133,2,2.25,186.6666667,34.09820902
133,2,2.25,201.1111111,29.50791233
133,2,2.25,215.5555556,27.56169427
133,2,2.25,230,25.72660944
133,2,2.5,100,62.04721262
133,2,2.5,114.4444444,53.38526409
133,2,2.5,128.8888889,48.30879204
133,2,2.5,143.3333333,43.55522397
133,2,2.5,157.7777778,38.93947549
133,2,2.5,172.2222222,35.48134317
133,2,2.5,186.6666667,33.35401213
133,2,2.5,201.1111111,28.99147152
133,2,2.5,215.5555556,27.05762837
133,2,2.5,230,25.2571451
133,2,2.75,100,61.86322862
133,2,2.75,114.4444444,52.81324711
133,2,2.75,128.8888889,47.53667886
133,2,2.75,143.3333333,42.84720876
133,2,2.75,157.7777778,38.40831971
133,2,2.75,172.2222222,34.97001351
133,2,2.75,186.6666667,32.74512377
133,2,2.75,201.1111111,28.56892903
133,2,2.75,215.5555556,26.64521082
133,2,2.75,230,24.87303791
133,2,3,100,61.70990862
133,2,3,114.4444444,52.33656629
133,2,3,128.8888889,46.89325121
133,2,3,143.3333333,42.25719607
133,2,3,157.7777778,37.9656899
133,2,3,172.2222222,34.54390546
133,2,3,186.6666667,32.2377168
133,2,3,201.1111111,28.2168103
133,2,3,215.5555556,26.30152952
133,2,3,230,24.55294859
160.6666667,1.25,0.75,100,59.14403893
160.6666667,1.25,0.75,114.4444444,58.70434445
160.6666667,1.25,0.75,128.8888889,51.75169524
160.6666667,1.25,0.75,143.3333333,44.79904604
160.6666667,1.25,0.75,157.7777778,41.03362032
160.6666667,1.25,0.75,172.2222222,38.41464931
160.6666667,1.25,0.75,186.6666667,35.79567829
160.6666667,1.25,0.75,201.1111111,30.04953513
160.6666667,1.25,0.75,215.5555556,28.3410749
160.6666667,1.25,0.75,230,26.68139933
160.6666667,1.25,1,100,65.65699366
160.6666667,1.25,1,114.4444444,46.10565983
160.6666667,1.25,1,128.8888889,42.14481846
160.6666667,1.25,1,143.3333333,39.09698846
160.6666667,1.25,1,157.7777778,36.48484715
160.6666667,1.25,1,172.2222222,34.371047
160.6666667,1.25,1,186.6666667,32.25724685
160.6666667,1.25,1,201.1111111,33.24943966
160.6666667,1.25,1,215.5555556,30.96454791
160.6666667,1.25,1,230,29.50146662
160.6666667,1.25,1.25,100,54.65835206
160.6666667,1.25,1.25,114.4444444,49.9404458
160.6666667,1.25,1.25,128.8888889,45.60682105
160.6666667,1.25,1.25,143.3333333,41.97428945
160.6666667,1.25,1.25,157.7777778,38.86458428
160.6666667,1.25,1.25,172.2222222,36.3528885
160.6666667,1.25,1.25,186.6666667,33.84119272
160.6666667,1.25,1.25,201.1111111,30.14188859
160.6666667,1.25,1.25,215.5555556,28.4745402
160.6666667,1.25,1.25,230,27.13591601
160.6666667,1.25,1.5,100,52.66094923
160.6666667,1.25,1.5,114.4444444,57.02113376
160.6666667,1.25,1.5,128.8888889,51.83218518
160.6666667,1.25,1.5,143.3333333,48.11563608
160.6666667,1.25,1.5,157.7777778,44.39908697
160.6666667,1.25,1.5,172.2222222,40.68253787
160.6666667,1.25,1.5,186.6666667,36.96598876
160.6666667,1.25,1.5,201.1111111,28.07018787
160.6666667,1.25,1.5,215.5555556,26.81453507
160.6666667,1.25,1.5,230,25.55888227
160.6666667,1.25,1.75,100,60.64028104
160.6666667,1.25,1.75,114.4444444,51.14141116
160.6666667,1.25,1.75,128.8888889,46.56445117
160.6666667,1.25,1.75,143.3333333,42.82886232
160.6666667,1.25,1.75,157.7777778,39.09327346
160.6666667,1.25,1.75,172.2222222,36.35351884
160.6666667,1.25,1.75,186.6666667,33.69163958
160.6666667,1.25,1.75,201.1111111,27.65512506
160.6666667,1.25,1.75,215.5555556,26.34691727
160.6666667,1.25,1.75,230,25.03870949
160.6666667,1.25,2,100,66.6247799
160.6666667,1.25,2,114.4444444,46.7316192
160.6666667,1.25,2,128.8888889,42.61365066
160.6666667,1.25,2,143.3333333,38.863782
160.6666667,1.25,2,157.7777778,35.11391333
160.6666667,1.25,2,172.2222222,33.10675458
160.6666667,1.25,2,186.6666667,31.2358777
160.6666667,1.25,2,201.1111111,27.34382794
160.6666667,1.25,2,215.5555556,25.99620392
160.6666667,1.25,2,230,24.6485799
160.6666667,1.25,2.25,100,60.98137708
160.6666667,1.25,2.25,114.4444444,43.30178101
160.6666667,1.25,2.25,128.8888889,39.54080583
160.6666667,1.25,2.25,143.3333333,35.77983064
160.6666667,1.25,2.25,157.7777778,32.01885545
160.6666667,1.25,2.25,172.2222222,30.58149348
160.6666667,1.25,2.25,186.6666667,29.32584067
160.6666667,1.25,2.25,201.1111111,27.10170797
160.6666667,1.25,2.25,215.5555556,25.72342688
160.6666667,1.25,2.25,230,24.34514578
160.6666667,1.25,2.5,100,56.46665483
160.6666667,1.25,2.5,114.4444444,43.0805371
160.6666667,1.25,2.5,128.8888889,39.28693259
160.6666667,1.25,2.5,143.3333333,35.49332808
160.6666667,1.25,2.5,157.7777778,31.80233511
160.6666667,1.25,2.5,172.2222222,30.36452648
160.6666667,1.25,2.5,186.6666667,29.07208519
160.6666667,1.25,2.5,201.1111111,26.90801199
160.6666667,1.25,2.5,215.5555556,25.50520524
160.6666667,1.25,2.5,230,24.10239849
160.6666667,1.25,2.75,100,52.77279117
160.6666667,1.25,2.75,114.4444444,42.89951935
160.6666667,1.25,2.75,128.8888889,39.07921812
160.6666667,1.25,2.75,143.3333333,35.2589169
160.6666667,1.25,2.75,157.7777778,31.6251821
160.6666667,1.25,2.75,172.2222222,30.18700803
160.6666667,1.25,2.75,186.6666667,28.86446707
160.6666667,1.25,2.75,201.1111111,26.74953346
